Unnamed: 0,Gene,Paralog,Perc_ID,ko_length,paralog_length,dataset
728,MAPK1,MAPK4,23.8501,108023.0,171739.0,GSE151825-paralogs.csv
729,MAPK1,MAPK8,32.7869,108023.0,132721.0,GSE151825-paralogs.csv
730,MAPK1,MAPK10,30.6034,108023.0,604618.0,GSE151825-paralogs.csv
731,MAPK1,MAPK3,82.3219,108023.0,9401.0,GSE151825-paralogs.csv
732,MAPK1,MAPK14,43.8889,108023.0,83454.0,GSE151825-paralogs.csv
733,MAPK1,SRPK1,14.1985,108023.0,88376.0,GSE151825-paralogs.csv
734,MAPK1,MAPK13,38.9041,108023.0,16715.0,GSE151825-paralogs.csv
735,MAPK1,SRPK3,15.3439,108023.0,9320.0,GSE151825-paralogs.csv
736,MAPK1,MAPK9,32.0755,108023.0,58956.0,GSE151825-paralogs.csv
737,MAPKAPK2,CAMK4,25.5814,49376.0,271233.0,GSE151825-paralogs.csv
738,MAPKAPK2,DCX,17.2131,49376.0,118650.0,GSE151825-paralogs.csv
739,MAPKAPK2,MKNK2,24.5161,49376.0,13779.0,GSE151825-paralogs.csv
740,MAPKAPK2,MKNK1,28.6408,49376.0,59436.0,GSE151825-paralogs.csv
741,MAPKAPK2,MAPKAPK5,32.4841,49376.0,60209.0,GSE151825-paralogs.csv
742,MAPKAPK2,MAPKAPK3,67.801,49376.0,37771.0,GSE151825-paralogs.csv
743,MITF,TFEC,46.6859,228880.0,224748.0,GSE151825-paralogs.csv
744,MITF,TFEB,45.3782,228880.0,52281.0,GSE151825-paralogs.csv
745,MITF,TFE3,48.0,228880.0,14684.0,GSE151825-paralogs.csv
746,MTF1,IRF2BPL,14.3216,50018.0,4165.0,GSE151825-paralogs.csv
747,MTF1,IRF2BP1,15.411,50018.0,2533.0,GSE151825-paralogs.csv
748,MTF1,ST18,47.3734,50018.0,350121.0,GSE151825-paralogs.csv
749,MTF1,MYT1L,47.9764,50018.0,542551.0,GSE151825-paralogs.csv
750,MTF1,IRF2BP2,18.7394,50018.0,5909.0,GSE151825-paralogs.csv
751,MTF1,SCRT1,16.3793,50018.0,5917.0,GSE151825-paralogs.csv
752,MTF1,SCRT2,15.3094,50018.0,14206.0,GSE151825-paralogs.csv
753,MTF1,ZBTB16,11.7385,50018.0,197724.0,GSE151825-paralogs.csv
754,MTF1,ZNF575,25.3061,50018.0,10633.0,GSE151825-paralogs.csv
755,MTF1,PRDM14,12.0841,50018.0,20042.0,GSE151825-paralogs.csv
756,MTF1,ZBTB32,9.44559,50018.0,12480.0,GSE151825-paralogs.csv
757,MTF1,ZNF653,10.4065,50018.0,22412.0,GSE151825-paralogs.csv
758,MTF1,PRDM1,10.7879,50018.0,116476.0,GSE151825-paralogs.csv
759,MTF1,ZNF451,6.59755,50018.0,83461.0,GSE151825-paralogs.csv
760,MTF1,ZNF143,16.3009,50018.0,68205.0,GSE151825-paralogs.csv
761,MTF1,ZBTB18,10.3578,50018.0,8929.0,GSE151825-paralogs.csv
762,MTF1,PRDM6,10.4202,50018.0,105025.0,GSE151825-paralogs.csv
763,MTF1,ZNF362,16.1905,50018.0,44227.0,GSE151825-paralogs.csv
764,MTF1,ZNF692,10.5973,50018.0,9138.0,GSE151825-paralogs.csv
765,MTF1,SNAI3,16.4384,50018.0,8819.0,GSE151825-paralogs.csv
766,MTF1,SNAI2,20.1493,50018.0,4142.0,GSE151825-paralogs.csv
767,MTF1,HIC1,9.38375,50018.0,9087.0,GSE151825-paralogs.csv
768,MTF1,ZNF296,18.7368,50018.0,4978.0,GSE151825-paralogs.csv
769,MTF1,ZNF281,11.0615,50018.0,5116.0,GSE151825-paralogs.csv
770,MTF1,ZNF148,12.4685,50018.0,149656.0,GSE151825-paralogs.csv
771,MTF1,ZNF76,16.6667,50018.0,37076.0,GSE151825-paralogs.csv
772,MTF1,ZBTB20,9.17679,50018.0,832792.0,GSE151825-paralogs.csv
773,MTF1,ZBTB7C,12.601,50018.0,384080.0,GSE151825-paralogs.csv
774,MTF1,PATZ1,12.5182,50018.0,20542.0,GSE151825-paralogs.csv
775,MTF1,ZNF384,12.1711,50018.0,23095.0,GSE151825-paralogs.csv
776,MTF1,VEZF1,13.4357,50018.0,16712.0,GSE151825-paralogs.csv
777,MTF1,ZNF410,14.8536,50018.0,45904.0,GSE151825-paralogs.csv
778,MTF1,MAZ,13.6268,50018.0,5058.0,GSE151825-paralogs.csv
779,MTF1,ZFP91,10.3509,50018.0,42487.0,GSE151825-paralogs.csv
780,MTF1,ZBTB42,11.8483,50018.0,4116.0,GSE151825-paralogs.csv
781,MTF1,ZBTB1,6.45161,50018.0,29978.0,GSE151825-paralogs.csv
782,MTF1,PRDM10,8.21799,50018.0,103129.0,GSE151825-paralogs.csv
783,MTF1,HIC2,10.4065,50018.0,34092.0,GSE151825-paralogs.csv
784,MTF1,SNAI1,20.0758,50018.0,5906.0,GSE151825-paralogs.csv
785,MTF1,ZBTB45,10.7632,50018.0,25381.0,GSE151825-paralogs.csv
786,MTF1,ZNF276,9.60912,50018.0,20525.0,GSE151825-paralogs.csv
787,MTF1,TF,41.9771,50018.0,50601.0,GSE151825-paralogs.csv
788,MTF1,SRPRB,11.0701,50018.0,41749.0,GSE151825-paralogs.csv
789,MTF1,LTF,41.4085,50018.0,49589.0,GSE151825-paralogs.csv
790,MYBL1,MYBL2,40.1429,52072.0,49476.0,GSE151825-paralogs.csv
791,MYBL1,DMTF1,12.1053,52072.0,43928.0,GSE151825-paralogs.csv
792,MYBL1,SNAPC4,8.9857,52072.0,24609.0,GSE151825-paralogs.csv
793,MYBL1,MYB,44.9409,52072.0,37865.0,GSE151825-paralogs.csv
794,MYBL1,CDC5L,15.8354,52072.0,62719.0,GSE151825-paralogs.csv
795,MYBL1,TTF1,6.18785,52072.0,31303.0,GSE151825-paralogs.csv
796,NFAT5,NFATC2,23.8871,139572.0,175874.0,GSE151825-paralogs.csv
797,NFAT5,NFATC3,22.9767,139572.0,144508.0,GSE151825-paralogs.csv
798,NFAT5,NFATC4,19.9557,139572.0,13931.0,GSE151825-paralogs.csv
799,NFAT5,NFATC1,22.5875,139572.0,133469.0,GSE151825-paralogs.csv
800,NFATC2,NFAT5,14.2027,175874.0,139572.0,GSE151825-paralogs.csv
801,NFATC2,NFATC3,30.6047,175874.0,144508.0,GSE151825-paralogs.csv
802,NFATC2,NFATC4,32.2616,175874.0,13931.0,GSE151825-paralogs.csv
803,NFATC2,NFATC1,39.0244,175874.0,133469.0,GSE151825-paralogs.csv
804,NR1I2,THRB,23.8612,38003.0,378603.0,GSE151825-paralogs.csv
805,NR1I2,NR1H3,26.6219,38003.0,20733.0,GSE151825-paralogs.csv
806,NR1I2,RARA,25.3247,38003.0,48463.0,GSE151825-paralogs.csv
807,NR1I2,NR1H4,24.3697,38003.0,90706.0,GSE151825-paralogs.csv
808,NR1I2,NR1D1,17.7524,38003.0,7796.0,GSE151825-paralogs.csv
809,NR1I2,PPARA,20.7265,38003.0,93234.0,GSE151825-paralogs.csv
810,NR1I2,NR1D2,18.3074,38003.0,35331.0,GSE151825-paralogs.csv
811,NR1I2,RARB,25.8929,38003.0,910045.0,GSE151825-paralogs.csv
812,NR1I2,PPARG,20.6316,38003.0,146988.0,GSE151825-paralogs.csv
813,NR1I2,NR1I3,46.2644,38003.0,8578.0,GSE151825-paralogs.csv
814,NR1I2,RORA,20.0765,38003.0,741018.0,GSE151825-paralogs.csv
815,NR1I2,RARG,25.1101,38003.0,22413.0,GSE151825-paralogs.csv
816,NR1I2,PPARD,21.3152,38003.0,85633.0,GSE151825-paralogs.csv
817,NR1I2,RORC,21.8147,38003.0,25774.0,GSE151825-paralogs.csv
818,NR1I2,VDR,40.281,38003.0,101511.0,GSE151825-paralogs.csv
819,NR1I2,RORB,23.3115,38003.0,195842.0,GSE151825-paralogs.csv
820,NR1I2,THRA,23.6585,38003.0,35577.0,GSE151825-paralogs.csv
821,NR1I2,NR1H2,26.5217,38003.0,53735.0,GSE151825-paralogs.csv
822,NSD1,EZH2,17.3103,168383.0,77064.0,GSE151825-paralogs.csv
823,NSD1,SETDB2,12.7298,168383.0,50729.0,GSE151825-paralogs.csv
824,NSD1,SETD2,11.5835,168383.0,147685.0,GSE151825-paralogs.csv
825,NSD1,KMT2B,6.29834,168383.0,20907.0,GSE151825-paralogs.csv
826,NSD1,KMT2A,4.85901,168383.0,90376.0,GSE151825-paralogs.csv
827,NSD1,NSD3,39.3876,168383.0,112568.0,GSE151825-paralogs.csv
828,NSD1,SETD1B,8.03662,168383.0,28647.0,GSE151825-paralogs.csv
829,NSD1,SETD1A,8.02578,168383.0,27370.0,GSE151825-paralogs.csv
830,NSD1,EHMT1,14.1757,168383.0,251024.0,GSE151825-paralogs.csv
831,NSD1,KMT2D,3.44952,168383.0,41819.0,GSE151825-paralogs.csv
832,NSD1,EZH1,17.4029,168383.0,44774.0,GSE151825-paralogs.csv
833,NSD1,SETBP1,6.26566,168383.0,388337.0,GSE151825-paralogs.csv
834,NSD1,EHMT2,14.876,168383.0,17939.0,GSE151825-paralogs.csv
835,NSD1,ASH1L,8.87314,168383.0,227894.0,GSE151825-paralogs.csv
836,NSD1,NSD2,44.8352,168383.0,110814.0,GSE151825-paralogs.csv
837,NSD1,KMT2C,4.11322,168383.0,301722.0,GSE151825-paralogs.csv
838,NSD1,SUV39H2,22.439,168383.0,25495.0,GSE151825-paralogs.csv
839,NSD1,SETDB1,10.9907,168383.0,38481.0,GSE151825-paralogs.csv
840,NSD1,SUV39H1,21.3592,168383.0,13462.0,GSE151825-paralogs.csv
841,PKN2,PRKCH,30.4539,152033.0,363417.0,GSE151825-paralogs.csv
842,PKN2,PRKCA,34.6726,152033.0,508130.0,GSE151825-paralogs.csv
843,PKN2,PKN1,60.828,152033.0,38814.0,GSE151825-paralogs.csv
844,PKN2,PRKCZ,34.1216,152033.0,134984.0,GSE151825-paralogs.csv
845,PKN2,PRKCI,37.4161,152033.0,83553.0,GSE151825-paralogs.csv
846,PKN2,PRKCG,32.4247,152033.0,28462.0,GSE151825-paralogs.csv
847,PKN2,PRKCE,30.5292,152033.0,536645.0,GSE151825-paralogs.csv
848,PKN2,PRKCB,33.8782,152033.0,384628.0,GSE151825-paralogs.csv
849,PKN2,PKN3,52.9809,152033.0,18413.0,GSE151825-paralogs.csv
850,PLK1,PLK3,37.9257,12711.0,5613.0,GSE151825-paralogs.csv
851,PLK1,PLK2,34.4526,12711.0,6157.0,GSE151825-paralogs.csv
852,PLK1,PLK4,15.9794,12711.0,18331.0,GSE151825-paralogs.csv
853,PLK1,PLK5,26.7857,12711.0,28023.0,GSE151825-paralogs.csv
854,PLK2,PLK3,50.0,6157.0,5613.0,GSE151825-paralogs.csv
855,PLK2,PLK1,39.1376,6157.0,12711.0,GSE151825-paralogs.csv
856,PLK2,PLK4,18.2474,6157.0,18331.0,GSE151825-paralogs.csv
857,PLK2,PLK5,33.0357,6157.0,28023.0,GSE151825-paralogs.csv
858,PRKAA1,BRSK2,21.1957,38985.0,72790.0,GSE151825-paralogs.csv
859,PRKAA1,TSSK1B,30.7902,38985.0,2436.0,GSE151825-paralogs.csv
860,PRKAA1,TSSK2,30.4469,38985.0,1314.0,GSE151825-paralogs.csv
861,PRKAA1,TSSK3,34.3284,38985.0,12791.0,GSE151825-paralogs.csv
862,PRKAA1,HUNK,18.4874,38985.0,171613.0,GSE151825-paralogs.csv
863,PRKAA1,NIM1K,28.4404,38985.0,88779.0,GSE151825-paralogs.csv
864,PRKAA1,TSSK6,34.0659,38985.0,3130.0,GSE151825-paralogs.csv
865,PRKAA1,SIK3,12.3448,38985.0,255035.0,GSE151825-paralogs.csv
866,PRKAA1,SNRK,17.5163,38985.0,138252.0,GSE151825-paralogs.csv
867,PRKAA1,MELK,23.8095,38985.0,104821.0,GSE151825-paralogs.csv
868,PRKAA1,SIK2,18.6825,38985.0,128406.0,GSE151825-paralogs.csv
869,PRKAA1,NUAK2,25.0,38985.0,19682.0,GSE151825-paralogs.csv
870,PRKAA1,TSSK4,28.4024,38985.0,2666.0,GSE151825-paralogs.csv
871,PRKAA1,NUAK1,24.6596,38985.0,75609.0,GSE151825-paralogs.csv
872,PRKAA1,SIK1,21.4559,38985.0,12648.0,GSE151825-paralogs.csv
873,PRKAA1,BRSK1,19.6658,38985.0,30490.0,GSE151825-paralogs.csv
874,PRKAA1,PRKAA2,76.9928,38985.0,70021.0,GSE151825-paralogs.csv
875,PRKCE,PKN2,22.8659,536645.0,152033.0,GSE151825-paralogs.csv
876,PRKCE,PRKCH,65.1537,536645.0,363417.0,GSE151825-paralogs.csv
877,PRKCE,PRKCA,46.875,536645.0,508130.0,GSE151825-paralogs.csv
878,PRKCE,PKN1,21.7622,536645.0,38814.0,GSE151825-paralogs.csv
879,PRKCE,PRKCZ,34.6284,536645.0,134984.0,GSE151825-paralogs.csv
880,PRKCE,PRKCI,34.396,536645.0,83553.0,GSE151825-paralogs.csv
881,PRKCE,PRKCG,42.1808,536645.0,28462.0,GSE151825-paralogs.csv
882,PRKCE,PRKCB,46.6568,536645.0,384628.0,GSE151825-paralogs.csv
883,PRKCE,PKN3,22.1597,536645.0,18413.0,GSE151825-paralogs.csv
884,PRKRIR,ZMYM6,5.81132,,45780.0,GSE151825-paralogs.csv
885,PRKRIR,ZMYM5,5.8296,,40167.0,GSE151825-paralogs.csv
886,PRKRIR,KIAA1958,8.93855,,182570.0,GSE151825-paralogs.csv
887,PRKRIR,ZMYM1,6.1296,,83687.0,GSE151825-paralogs.csv
888,PRKRIR,ZMYM3,6.93431,,15522.0,GSE151825-paralogs.csv
889,PRKRIR,ZBED8,12.6263,,,GSE151825-paralogs.csv
890,PRKRIR,GTF2I,8.61723,,110461.0,GSE151825-paralogs.csv
891,PRKRIR,ZMYM2,7.91576,,133152.0,GSE151825-paralogs.csv
892,PRKRIR,ZBED9,6.18868,,,GSE151825-paralogs.csv
893,PRKRIR,FAM200A,13.089,,12236.0,GSE151825-paralogs.csv
894,PRKRIR,FAM200B,13.3942,,8785.0,GSE151825-paralogs.csv
895,PRKRIR,QRICH1,7.2165,,64656.0,GSE151825-paralogs.csv
896,PRKRIR,GTF2IRD2B,6.95469,,57244.0,GSE151825-paralogs.csv
897,PRKRIR,GTF2IRD2,6.95469,,55454.0,GSE151825-paralogs.csv
898,PRKRIR,ZMYM4,6.65375,,153349.0,GSE151825-paralogs.csv
899,PRKRIR,ZBED5,10.9668,,46722.0,GSE151825-paralogs.csv
900,PRKRIR,EPM2AIP1,13.3443,,8088.0,GSE151825-paralogs.csv
901,PRKRIR,GTF2IRD1,10.911,,148815.0,GSE151825-paralogs.csv
902,PRPF4B,CDK13,12.6984,43716.0,149459.0,GSE151825-paralogs.csv
903,PRPF4B,CDK15,23.4483,43716.0,105089.0,GSE151825-paralogs.csv
904,PRPF4B,CDKL5,10.5208,43716.0,228046.0,GSE151825-paralogs.csv
905,PRPF4B,CDK17,27.1511,43716.0,122219.0,GSE151825-paralogs.csv
906,PRPF4B,CDK8,18.9655,43716.0,166878.0,GSE151825-paralogs.csv
907,PRPF4B,CDK9,23.1183,43716.0,5113.0,GSE151825-paralogs.csv
908,PRPF4B,CDK2,33.8926,43716.0,6008.0,GSE151825-paralogs.csv
909,PRPF4B,CDK20,26.0116,43716.0,8312.0,GSE151825-paralogs.csv
910,PRPF4B,CDK16,27.0161,43716.0,12137.0,GSE151825-paralogs.csv
911,PRPF4B,CDK10,24.1667,43716.0,15617.0,GSE151825-paralogs.csv
912,PRPF4B,CDK11B,21.4834,43716.0,23787.0,GSE151825-paralogs.csv
913,PRPF4B,CDK11A,21.4103,43716.0,21978.0,GSE151825-paralogs.csv
914,PRPF4B,CDK4,31.0231,43716.0,8286.0,GSE151825-paralogs.csv
915,PRPF4B,CDKL2,15.614,43716.0,54220.0,GSE151825-paralogs.csv
916,PRPF4B,CDK7,27.7457,43716.0,42635.0,GSE151825-paralogs.csv
917,PRPF4B,CDK12,13.8926,43716.0,106073.0,GSE151825-paralogs.csv
918,PRPF4B,CDKL3,16.2162,43716.0,84697.0,GSE151825-paralogs.csv
919,PRPF4B,CDK6,29.4479,43716.0,231652.0,GSE151825-paralogs.csv
920,PRPF4B,CDKL4,26.3158,43716.0,75938.0,GSE151825-paralogs.csv
921,PRPF4B,CDK5,35.274,43716.0,4082.0,GSE151825-paralogs.csv
922,PRPF4B,CDK18,28.27,43716.0,28197.0,GSE151825-paralogs.csv
923,PRPF4B,CDK14,24.5203,43716.0,744166.0,GSE151825-paralogs.csv
924,PRPF4B,CDK3,35.4098,43716.0,5144.0,GSE151825-paralogs.csv
925,PRPF4B,CDK1,32.9966,43716.0,16521.0,GSE151825-paralogs.csv
926,PRPF4B,CDKL1,27.7311,43716.0,90196.0,GSE151825-paralogs.csv
927,PRPF4B,CDK19,17.3307,43716.0,205980.0,GSE151825-paralogs.csv
928,PTK2,JAK3,13.79,344316.0,23291.0,GSE151825-paralogs.csv
929,PTK2,FGR,25.5198,344316.0,23121.0,GSE151825-paralogs.csv
930,PTK2,FRK,28.3168,344316.0,129742.0,GSE151825-paralogs.csv
931,PTK2,JAK1,13.1716,344316.0,234531.0,GSE151825-paralogs.csv
932,PTK2,SRC,25.9328,344316.0,61365.0,GSE151825-paralogs.csv
933,PTK2,TEC,21.3946,344316.0,134055.0,GSE151825-paralogs.csv
934,PTK2,FER,17.5182,344316.0,449000.0,GSE151825-paralogs.csv
935,PTK2,LYN,28.5156,344316.0,134334.0,GSE151825-paralogs.csv
936,PTK2,FYN,27.0019,344316.0,213120.0,GSE151825-paralogs.csv
937,PTK2,TYK2,13.3109,344316.0,30075.0,GSE151825-paralogs.csv
938,PTK2,ZAP70,27.9483,344316.0,26286.0,GSE151825-paralogs.csv
939,PTK2,TXK,24.0987,344316.0,67857.0,GSE151825-paralogs.csv
940,PTK2,BMX,20.0,344316.0,92283.0,GSE151825-paralogs.csv
941,PTK2,STYK1,21.09,344316.0,55395.0,GSE151825-paralogs.csv
942,PTK2,PTK6,27.4945,344316.0,9375.0,GSE151825-paralogs.csv
943,PTK2,HCK,28.1369,344316.0,49659.0,GSE151825-paralogs.csv
944,PTK2,FES,17.6399,344316.0,12081.0,GSE151825-paralogs.csv
945,PTK2,ABL1,16.7257,344316.0,174632.0,GSE151825-paralogs.csv
946,PTK2,ABL2,16.1591,344316.0,130354.0,GSE151825-paralogs.csv
947,PTK2,BTK,19.5751,344316.0,41458.0,GSE151825-paralogs.csv
948,PTK2,CSK,28.6667,344316.0,21117.0,GSE151825-paralogs.csv
949,PTK2,TNK1,20.5749,344316.0,9240.0,GSE151825-paralogs.csv
950,PTK2,LCK,27.7014,344316.0,34921.0,GSE151825-paralogs.csv
951,PTK2,BLK,29.1089,344316.0,77705.0,GSE151825-paralogs.csv
952,PTK2,SRMS,26.8443,344316.0,9260.0,GSE151825-paralogs.csv
953,PTK2,SYK,27.7165,344316.0,96762.0,GSE151825-paralogs.csv
954,PTK2,PTK2B,46.4817,344316.0,147909.0,GSE151825-paralogs.csv
955,PTK2,JAK2,12.3675,344316.0,145558.0,GSE151825-paralogs.csv
956,PTK2,ITK,20.4839,344316.0,112252.0,GSE151825-paralogs.csv
957,PTK2,MATK,25.0493,344316.0,24159.0,GSE151825-paralogs.csv
958,PTK2,YES1,26.151,344316.0,90958.0,GSE151825-paralogs.csv
959,PTK2,TNK2,16.4929,344316.0,48581.0,GSE151825-paralogs.csv
960,RAF1,RNASE2,68.9441,82100.0,949.0,GSE151825-paralogs.csv
961,RAF1,RNASE12,12.9252,82100.0,1303.0,GSE151825-paralogs.csv
962,RAF1,RNASE7,39.1026,82100.0,1918.0,GSE151825-paralogs.csv
963,RAF1,RNASE8,38.961,82100.0,633.0,GSE151825-paralogs.csv
964,RAF1,RNASE6,44.0,82100.0,1199.0,GSE151825-paralogs.csv
965,RAF1,RNASE10,16.6667,82100.0,8347.0,GSE151825-paralogs.csv
966,RAF1,RNASE11,10.5528,82100.0,26992.0,GSE151825-paralogs.csv
967,RAF1,ANG,23.8095,82100.0,14794.0,GSE151825-paralogs.csv
968,RAF1,RNASE9,12.8571,82100.0,4838.0,GSE151825-paralogs.csv
969,RAF1,RNASE1,27.5641,82100.0,1627.0,GSE151825-paralogs.csv
970,RAF1,RNASE4,25.8503,82100.0,16656.0,GSE151825-paralogs.csv
971,RAF1,RNASE13,14.7436,82100.0,1989.0,GSE151825-paralogs.csv
972,RAF1,LRRK2,6.41076,82100.0,172541.0,GSE151825-paralogs.csv
973,RAF1,LIMK2,17.3981,82100.0,67841.0,GSE151825-paralogs.csv
974,RAF1,MAP3K13,10.2484,82100.0,206153.0,GSE151825-paralogs.csv
975,RAF1,MAP3K12,11.9955,82100.0,20394.0,GSE151825-paralogs.csv
976,RAF1,RIPK2,12.7778,82100.0,33258.0,GSE151825-paralogs.csv
977,RAF1,MAP3K21,11.1004,82100.0,57424.0,GSE151825-paralogs.csv
978,RAF1,KSR2,14.6316,82100.0,515978.0,GSE151825-paralogs.csv
979,RAF1,MAP3K9,10.779,82100.0,87008.0,GSE151825-paralogs.csv
980,RAF1,BRAF,48.9556,82100.0,205602.0,GSE151825-paralogs.csv
981,RAF1,ARAF,63.0363,82100.0,10703.0,GSE151825-paralogs.csv
982,RAF1,MAP3K20,10.5,82100.0,192580.0,GSE151825-paralogs.csv
983,RAF1,MOS,17.6301,82100.0,1040.0,GSE151825-paralogs.csv
984,RAF1,ILK,20.1327,82100.0,7166.0,GSE151825-paralogs.csv
985,RAF1,RIPK3,15.251,82100.0,3997.0,GSE151825-paralogs.csv
986,RAF1,LIMK1,17.9289,82100.0,39592.0,GSE151825-paralogs.csv
987,RAF1,TESK1,14.2173,82100.0,4779.0,GSE151825-paralogs.csv
988,RAF1,MAP3K10,11.9497,82100.0,24149.0,GSE151825-paralogs.csv
989,RAF1,KSR1,14.4397,82100.0,169990.0,GSE151825-paralogs.csv
990,RAF1,RIPK1,11.0283,82100.0,51363.0,GSE151825-paralogs.csv
991,RAF1,TNNI3K,15.4491,82100.0,309041.0,GSE151825-paralogs.csv
992,RAF1,TESK2,14.8862,82100.0,147280.0,GSE151825-paralogs.csv
993,RAF1,MAP3K11,13.6954,82100.0,17626.0,GSE151825-paralogs.csv
994,RAF1,MLKL,15.2866,82100.0,29105.0,GSE151825-paralogs.csv
995,RELB,REL,28.109,36731.0,50121.0,GSE151825-paralogs.csv
996,RELB,NFKB2,17.6667,36731.0,8414.0,GSE151825-paralogs.csv
997,RELB,NFKB1,15.5831,36731.0,115972.0,GSE151825-paralogs.csv
998,RELB,RELA,32.3049,36731.0,9491.0,GSE151825-paralogs.csv
999,RIPK2,LRRK2,3.24495,33258.0,172541.0,GSE151825-paralogs.csv
1000,RIPK2,LIMK2,10.5016,33258.0,67841.0,GSE151825-paralogs.csv
1001,RIPK2,MAP3K13,9.21325,33258.0,206153.0,GSE151825-paralogs.csv
1002,RIPK2,MAP3K12,10.0897,33258.0,20394.0,GSE151825-paralogs.csv
1003,RIPK2,MAP3K21,12.0656,33258.0,57424.0,GSE151825-paralogs.csv
1004,RIPK2,KSR2,7.47368,33258.0,515978.0,GSE151825-paralogs.csv
1005,RIPK2,MAP3K9,10.779,33258.0,87008.0,GSE151825-paralogs.csv
1006,RIPK2,BRAF,9.39948,33258.0,205602.0,GSE151825-paralogs.csv
1007,RIPK2,ARAF,11.2211,33258.0,10703.0,GSE151825-paralogs.csv
1008,RIPK2,MAP3K20,11.625,33258.0,192580.0,GSE151825-paralogs.csv
1009,RIPK2,MOS,17.6301,33258.0,1040.0,GSE151825-paralogs.csv
1010,RIPK2,RAF1,10.6481,33258.0,82100.0,GSE151825-paralogs.csv
1011,RIPK2,ILK,14.6018,33258.0,7166.0,GSE151825-paralogs.csv
1012,RIPK2,RIPK3,23.3591,33258.0,3997.0,GSE151825-paralogs.csv
1013,RIPK2,LIMK1,10.6646,33258.0,39592.0,GSE151825-paralogs.csv
1014,RIPK2,TESK1,12.9393,33258.0,4779.0,GSE151825-paralogs.csv
1015,RIPK2,MAP3K10,11.74,33258.0,24149.0,GSE151825-paralogs.csv
1016,RIPK2,KSR1,7.97414,33258.0,169990.0,GSE151825-paralogs.csv
1017,RIPK2,RIPK1,15.4993,33258.0,51363.0,GSE151825-paralogs.csv
1018,RIPK2,TNNI3K,11.018,33258.0,309041.0,GSE151825-paralogs.csv
1019,RIPK2,TESK2,13.6602,33258.0,147280.0,GSE151825-paralogs.csv
1020,RIPK2,MAP3K11,11.098,33258.0,17626.0,GSE151825-paralogs.csv
1021,RIPK2,MLKL,13.8004,33258.0,29105.0,GSE151825-paralogs.csv
1022,RUNX3,RUNX1,55.8333,65610.0,1216866.0,GSE151825-paralogs.csv
1023,RUNX3,RUNX2,52.0154,65610.0,336192.0,GSE151825-paralogs.csv
1024,SETD1B,SETD1A,39.2501,28647.0,27370.0,GSE151825-paralogs.csv
1025,SETD1B,EZH2,15.3129,28647.0,77064.0,GSE151825-paralogs.csv
1026,SETD1B,SETDB2,12.1641,28647.0,50729.0,GSE151825-paralogs.csv
1027,SETD1B,SETD2,7.72231,28647.0,147685.0,GSE151825-paralogs.csv
1028,SETD1B,KMT2B,9.61326,28647.0,20907.0,GSE151825-paralogs.csv
1029,SETD1B,KMT2A,8.20745,28647.0,90376.0,GSE151825-paralogs.csv
1030,SETD1B,NSD3,10.0209,28647.0,112568.0,GSE151825-paralogs.csv
1031,SETD1B,EHMT1,11.3251,28647.0,251024.0,GSE151825-paralogs.csv
1032,SETD1B,KMT2D,6.14051,28647.0,41819.0,GSE151825-paralogs.csv
1033,SETD1B,EZH1,14.5917,28647.0,44774.0,GSE151825-paralogs.csv
1034,SETD1B,NSD1,5.86053,28647.0,168383.0,GSE151825-paralogs.csv
1035,SETD1B,SETBP1,7.20551,28647.0,388337.0,GSE151825-paralogs.csv
1036,SETD1B,EHMT2,11.7355,28647.0,17939.0,GSE151825-paralogs.csv
1037,SETD1B,ASH1L,6.37652,28647.0,227894.0,GSE151825-paralogs.csv
1038,SETD1B,NSD2,10.3297,28647.0,110814.0,GSE151825-paralogs.csv
1039,SETD1B,KMT2C,7.16758,28647.0,301722.0,GSE151825-paralogs.csv
1040,SETD1B,SUV39H2,17.3171,28647.0,25495.0,GSE151825-paralogs.csv
1041,SETD1B,SETDB1,8.97833,28647.0,38481.0,GSE151825-paralogs.csv
1042,SETD1B,SUV39H1,17.4757,28647.0,13462.0,GSE151825-paralogs.csv
1043,SIX5,SIX2,47.079,4467.0,4270.0,GSE151825-paralogs.csv
1044,SIX5,SIX3,35.5422,4467.0,4369.0,GSE151825-paralogs.csv
1045,SIX5,SIX4,29.8335,4467.0,14812.0,GSE151825-paralogs.csv
1046,SIX5,SIX6,49.187,4467.0,3704.0,GSE151825-paralogs.csv
1047,SIX5,SIX1,44.7183,4467.0,14838.0,GSE151825-paralogs.csv
1048,SIX5,ANHX,19.0476,4467.0,17565.0,GSE151825-paralogs.csv
1049,SOX10,SOX8,48.2063,16736.0,5209.0,GSE151825-paralogs.csv
1050,SOX10,SOX3,19.5067,16736.0,2084.0,GSE151825-paralogs.csv
1051,SOX10,SOX5,10.2228,16736.0,1033040.0,GSE151825-paralogs.csv
1052,SOX10,SOX1,22.7621,16736.0,4557.0,GSE151825-paralogs.csv
1053,SOX10,SOX21,25.7246,16736.0,2923.0,GSE151825-paralogs.csv
1054,SOX10,SOX7,21.134,16736.0,6743.0,GSE151825-paralogs.csv
1055,SOX10,SOX15,30.4721,16736.0,1916.0,GSE151825-paralogs.csv
1056,SOX10,SOX17,22.4638,16736.0,2957.0,GSE151825-paralogs.csv
1057,SOX10,SOX13,11.0932,16736.0,54628.0,GSE151825-paralogs.csv
1058,SOX10,SOX12,23.1746,16736.0,4672.0,GSE151825-paralogs.csv
