Unnamed: 0,Gene,Paralog,Perc_ID,FC2,Base_Mean,padj,KO_FC2,significant,upreg,dataset,ko_length,paralog_length,Percent Upregulated,pctUpreg_p_value
413,Lmna,Synm,7.23895,-0.1229000641484029,256.0006765625512,0.7804595130816783,-1.5213303936085396,0,0,GSE145653-2,29809.0,29582.0,0.1304347826086956,0.0577
414,Lmna,Des,25.5864,0.4831440329610716,344.9461635864075,0.0987126261266222,-1.5213303936085396,0,0,GSE145653-2,29809.0,8250.0,0.1304347826086956,0.0577
415,Lmna,Krt12,17.8645,-1.4263157198547802,7.004213943862075,,-1.5213303936085396,0,0,GSE145653-2,29809.0,6593.0,0.1304347826086956,0.0577
416,Lmna,Krt79,21.6573,1.3413827308659512,10.481868569835322,,-1.5213303936085396,0,0,GSE145653-2,29809.0,10992.0,0.1304347826086956,0.0577
417,Lmna,Krt8,25.102,0.2972135186053273,112.05103734739724,0.6247847497147191,-1.5213303936085396,0,0,GSE145653-2,29809.0,7784.0,0.1304347826086956,0.0577
418,Lmna,Nes,3.86266,1.288495699580836,398.24811885773903,9.53245722916062e-08,-1.5213303936085396,1,1,GSE145653-2,29809.0,9373.0,0.1304347826086956,0.0577
420,Lmna,Vim,26.3948,0.5553656109887676,2899.470585369891,6.841489127406239e-05,-1.5213303936085396,1,1,GSE145653-2,29809.0,8899.0,0.1304347826086956,0.0577
428,Lmna,Krt10,16.0428,-0.3759428907087828,53.21519034723237,0.6827947607867192,-1.5213303936085396,0,0,GSE145653-2,29809.0,4110.0,0.1304347826086956,0.0577
422,Lmna,Krt20,20.4176,-0.3412971840622822,9.135017709354116,,-1.5213303936085396,0,0,GSE145653-2,29809.0,9747.0,0.1304347826086956,0.0577
423,Lmna,Krt222,19.7279,-1.162136162613217,6.053780796968118,,-1.5213303936085396,0,0,GSE145653-2,29809.0,11324.0,0.1304347826086956,0.0577
424,Lmna,Gfap,27.2093,0.7398066373215794,17.80987722350185,,-1.5213303936085396,0,0,GSE145653-2,29809.0,13576.0,0.1304347826086956,0.0577
425,Lmna,Lmnb2,50.8943,0.3463561331208134,3074.954104525248,0.0209258656999902,-1.5213303936085396,1,0,GSE145653-2,29809.0,17042.0,0.1304347826086956,0.0577
426,Lmna,Krt17,22.6328,-0.2072362573703556,34.823101002442776,0.8631207404242746,-1.5213303936085396,0,0,GSE145653-2,29809.0,4812.0,0.1304347826086956,0.0577
427,Lmna,Krt14,19.8347,-0.012256696612627,9.514629165590762,,-1.5213303936085396,0,0,GSE145653-2,29809.0,4386.0,0.1304347826086956,0.0577
411,Lmna,Krt42,21.6814,0.2241547125735133,155.23206048158744,0.6742790611694247,-1.5213303936085396,0,0,GSE145653-2,29809.0,6989.0,0.1304347826086956,0.0577
429,Lmna,Nefm,15.0943,1.03595486331629,24.376213989923365,0.356060146260353,-1.5213303936085396,0,0,GSE145653-2,29809.0,42256.0,0.1304347826086956,0.0577
430,Lmna,Nefl,23.0203,1.302263060177075,201.427996100226,5.099120675405736e-05,-1.5213303936085396,1,1,GSE145653-2,29809.0,5232.0,0.1304347826086956,0.0577
421,Lmna,Ina,23.9521,0.2259699159577452,2634.163091293355,0.2274858723970731,-1.5213303936085396,0,0,GSE145653-2,29809.0,10629.0,0.1304347826086956,0.0577
410,Lmna,Krt7,24.5077,-1.569130599579606,9.924291863402004,,-1.5213303936085396,0,0,GSE145653-2,29809.0,19270.0,0.1304347826086956,0.0577
432,Lmna,Prph,24.0631,-0.3399773256399888,620.3695246661944,0.3735471868888165,-1.5213303936085396,0,0,GSE145653-2,29809.0,3804.0,0.1304347826086956,0.0577
431,Lmna,Krt19,20.8437,-0.9314630646525004,17.59168595298705,,-1.5213303936085396,0,0,GSE145653-2,29809.0,7855.0,0.1304347826086956,0.0577
402,Macf1,Dst,10.0687,-0.0101348596146146,394.30483433401673,0.9678209563478366,0.4272440115618275,0,0,GSE145653-2,337905.0,400436.0,0.25,0.0108
378,Macf1,Plec,27.265,0.4568192161967775,1761.2737925257177,6.397228974362796e-07,0.4272440115618275,1,0,GSE145653-2,337905.0,61600.0,0.25,0.0108
379,Macf1,Actn2,19.7987,-0.1556826110400194,39.615673248025615,0.8141108201364038,0.4272440115618275,0,0,GSE145653-2,337905.0,71329.0,0.25,0.0108
380,Macf1,Actn3,20.2222,0.5045242740664401,1328.6389494342643,8.405647164906047e-06,0.4272440115618275,1,1,GSE145653-2,337905.0,16693.0,0.25,0.0108
381,Macf1,Mical2,14.5191,-0.3427995013542868,9.821823615803885,0.7906348718227246,0.4272440115618275,0,0,GSE145653-2,337905.0,187250.0,0.25,0.0108
382,Macf1,Utrn,10.8455,-0.3856963931275348,4446.463913923975,1.3771140570238888e-08,0.4272440115618275,1,0,GSE145653-2,337905.0,487177.0,0.25,0.0108
383,Macf1,Drp2,9.88787,-0.8742421629608349,24.08417404819626,0.2103119195179768,0.4272440115618275,0,0,GSE145653-2,337905.0,52022.0,0.25,0.0108
384,Macf1,Mical1,14.313,0.3114239252763083,475.6358446406045,0.0646977563401195,0.4272440115618275,0,0,GSE145653-2,337905.0,10718.0,0.25,0.0108
386,Macf1,Dtnb,14.264,0.1456838316212169,1109.4059481298923,0.2323234262178587,0.4272440115618275,0,0,GSE145653-2,337905.0,209415.0,0.25,0.0108
387,Macf1,Sptbn1,19.0436,0.327817489209263,9988.820733048917,1.879138947560715e-07,0.4272440115618275,1,0,GSE145653-2,337905.0,168780.0,0.25,0.0108
388,Macf1,Sptbn5,8.14018,-0.594916300426257,29.96980717836633,0.3611686636797164,0.4272440115618275,0,0,GSE145653-2,337905.0,44185.0,0.25,0.0108
389,Macf1,Flnc,10.8951,1.426197258078162,3078.877437505038,1.477038323142759e-66,0.4272440115618275,1,1,GSE145653-2,337905.0,28627.0,0.25,0.0108
390,Macf1,Flna,11.1825,0.9540109440669036,24581.76791635413,4.814293047368464e-50,0.4272440115618275,1,1,GSE145653-2,337905.0,26359.0,0.25,0.0108
391,Macf1,Pkhd1,6.84898,0.8509756032666483,105.92732173227446,0.0068719233636436,0.4272440115618275,1,1,GSE145653-2,337905.0,560285.0,0.25,0.0108
392,Macf1,Actn4,20.1717,0.3986003667656964,28685.11306893309,1.4576389142722036e-12,0.4272440115618275,1,0,GSE145653-2,337905.0,69092.0,0.25,0.0108
393,Macf1,Sptb,18.9781,0.3151847374204984,1521.8444253984237,0.0033372463010972,0.4272440115618275,1,0,GSE145653-2,337905.0,130059.0,0.25,0.0108
394,Macf1,Syne3,14.7692,0.9436710621194058,25.400749070655777,0.1667861931927886,0.4272440115618275,0,0,GSE145653-2,337905.0,79876.0,0.25,0.0108
395,Macf1,Smtnl2,13.5965,-0.1734596851022989,583.1540028821919,0.3023060937332793,0.4272440115618275,0,0,GSE145653-2,337905.0,22549.0,0.25,0.0108
396,Macf1,Sptbn2,18.2998,0.3018193718174313,490.0512439281715,0.0611498999260031,0.4272440115618275,0,0,GSE145653-2,337905.0,41193.0,0.25,0.0108
397,Macf1,Syne1,10.3194,-0.9432483606909174,61.671589189671934,0.0201361019125958,0.4272440115618275,1,0,GSE145653-2,337905.0,530565.0,0.25,0.0108
399,Macf1,Dsp,21.2279,0.4361796913424126,463.1182884108072,0.0045309862232379,0.4272440115618275,1,0,GSE145653-2,337905.0,47283.0,0.25,0.0108
400,Macf1,Sptan1,11.1289,0.5418648129840082,9675.280343972085,2.006930217594503e-18,0.4272440115618275,1,1,GSE145653-2,337905.0,65891.0,0.25,0.0108
409,Macf1,Mical3,12.6223,-0.2053003406556285,1349.7678690261132,0.0612485564826028,0.4272440115618275,0,0,GSE145653-2,337905.0,199291.0,0.25,0.0108
408,Macf1,Dmd,9.51604,-0.4159173647819903,1942.179822140832,8.308075127175277e-07,0.4272440115618275,1,0,GSE145653-2,337905.0,2257271.0,0.25,0.0108
407,Macf1,Flnb,11.1453,0.2658107567750526,4062.770040042552,0.0002230534115577,0.4272440115618275,1,0,GSE145653-2,337905.0,133631.0,0.25,0.0108
406,Macf1,Sptbn4,16.3608,0.7448439589575522,1447.107847947893,8.620429803157389e-13,0.4272440115618275,1,1,GSE145653-2,337905.0,91303.0,0.25,0.0108
405,Macf1,Spta1,11.9669,0.9584178516548332,1926.5458961349264,4.166905109619042e-23,0.4272440115618275,1,1,GSE145653-2,337905.0,75674.0,0.25,0.0108
404,Macf1,Syne2,9.73232,1.3790005949341742,1034.3880832200132,7.950433087388465e-30,0.4272440115618275,1,1,GSE145653-2,337905.0,292792.0,0.25,0.0108
403,Macf1,Actn1,21.0762,-0.1025056764661466,4498.221460215662,0.1928836230942568,0.4272440115618275,0,0,GSE145653-2,337905.0,92824.0,0.25,0.0108
401,Macf1,Clmn,20.7224,-0.6054483083546566,171.71214222708753,0.0137170083522575,0.4272440115618275,1,0,GSE145653-2,337905.0,101959.0,0.25,0.0108
398,Macf1,Gas2l3,8.93119,-0.1021527624934673,1729.31993664503,0.4074190132042157,0.4272440115618275,0,0,GSE145653-2,337905.0,35144.0,0.25,0.0108
385,Macf1,Dtna,14.6113,-0.5517821641894296,552.4199552614531,8.231482348358849e-05,0.4272440115618275,1,0,GSE145653-2,337905.0,244580.0,0.25,0.0108
88,Mbd3,Mbd1,12.2671,0.7131942419801407,299.4530115008281,4.161656272660687e-05,-0.7741009401087201,1,1,GSE145653-2,7011.0,15127.0,0.5,0.2457
89,Mbd3,Mbd2,45.8937,-0.2421367408385573,528.5259413484346,0.0958937368850856,-0.7741009401087201,0,0,GSE145653-2,7011.0,57942.0,0.5,0.2457
137,Msi2,Rbmxl2,19.7403,-0.5014398475050711,2015.451272396259,8.894938203417191e-11,-2.837852816622552,1,0,GSE145653-2,379131.0,1471.0,0.04,0.9734
136,Msi2,Hnrnpd,29.0141,0.3720599051901738,18326.55802985624,1.051575270349447e-15,-2.837852816622552,1,0,GSE145653-2,379131.0,23003.0,0.04,0.9734
135,Msi2,Ncl,7.35502,0.3877922550914845,126715.40934490104,8.38459633748774e-24,-2.837852816622552,1,0,GSE145653-2,379131.0,14681.0,0.04,0.9734
134,Msi2,Trnau1ap,13.2404,0.023832639025987,884.9926325942872,0.8657408805350355,-2.837852816622552,0,0,GSE145653-2,379131.0,17775.0,0.04,0.9734
133,Msi2,Rbm46,10.3189,-2.017400617252949,30.30469019170987,0.0003154728255413,-2.837852816622552,1,0,GSE145653-2,379131.0,39255.0,0.04,0.9734
132,Msi2,Hnrnpa0,34.4262,0.1399162812946107,12042.463297256574,0.0041126833932704,-2.837852816622552,1,0,GSE145653-2,379131.0,2677.0,0.04,0.9734
113,Msi2,Hnrnpa3,31.3984,-0.0916101128712311,999.2343199899168,0.4157941533641229,-2.837852816622552,0,0,GSE145653-2,379131.0,10146.0,0.04,0.9734
130,Msi2,Tial1,15.3061,-0.0786860442870145,3520.248957787163,0.2705118357409914,-2.837852816622552,0,0,GSE145653-2,379131.0,21940.0,0.04,0.9734
129,Msi2,Rbm4b,14.0056,-0.1883351880258089,475.0341036752886,0.2033260249628373,-2.837852816622552,0,0,GSE145653-2,379131.0,10568.0,0.04,0.9734
128,Msi2,Rbm4,14.1274,-0.6944785440335933,101.10353151432312,0.0175625647638054,-2.837852816622552,1,0,GSE145653-2,379131.0,9608.0,0.04,0.9734
127,Msi2,Hnrnpdl,25.0,0.1789098726773937,10225.392831786492,0.0003373989299509,-2.837852816622552,1,0,GSE145653-2,379131.0,6087.0,0.04,0.9734
126,Msi2,Tia1,15.544,-0.675865733785044,2132.9544650387493,3.0549782201668777e-18,-2.837852816622552,1,0,GSE145653-2,379131.0,29186.0,0.04,0.9734
125,Msi2,Rbmx,20.4604,-0.8478306046161509,306.6428803565113,3.3867690205666285e-07,-2.837852816622552,1,0,GSE145653-2,379131.0,9506.0,0.04,0.9734
124,Msi2,Rbmxl1,20.3608,-0.1665906945949807,1079.340902917482,0.0991601118180892,-2.837852816622552,0,0,GSE145653-2,379131.0,3629.0,0.04,0.9734
131,Msi2,Dnd1,9.94318,0.6579573191674571,334.85012617784025,3.3169246376941994e-05,-2.837852816622552,1,1,GSE145653-2,379131.0,2543.0,0.04,0.9734
122,Msi2,Msi1,68.232,-0.1245158572463493,538.5435656026084,0.3987717602591609,-2.837852816622552,0,0,GSE145653-2,379131.0,26099.0,0.04,0.9734
121,Msi2,Hnrnpa1,30.2949,0.3599959502239268,2241.285886648495,3.5725189649442133e-06,-2.837852816622552,1,0,GSE145653-2,379131.0,6260.0,0.04,0.9734
120,Msi2,Dazap1,19.4581,0.3519724221187371,3974.596214683811,1.4993642021140164e-09,-2.837852816622552,1,0,GSE145653-2,379131.0,26922.0,0.04,0.9734
119,Msi2,Rbm47,8.47458,-1.2893813256500406,104.7531498416418,4.53250622248249e-06,-2.837852816622552,1,0,GSE145653-2,379131.0,156569.0,0.04,0.9734
118,Msi2,Rbm3,37.013,0.2333750160628389,1744.1970089576305,0.0039272124940383,-2.837852816622552,1,0,GSE145653-2,379131.0,6905.0,0.04,0.9734
117,Msi2,Cirbp,31.3953,-0.4052538867488056,823.3577913841585,0.0001798297524081,-2.837852816622552,1,0,GSE145653-2,379131.0,6801.0,0.04,0.9734
116,Msi2,Hnrnpa2b1,31.1615,0.1786030551996558,50355.72945730208,4.809790612596919e-05,-2.837852816622552,1,0,GSE145653-2,379131.0,8962.0,0.04,0.9734
115,Msi2,Rbm19,7.03782,0.4489213225842385,2794.5108606655303,8.144435784331824e-11,-2.837852816622552,1,0,GSE145653-2,379131.0,82516.0,0.04,0.9734
114,Msi2,Hnrnpab,31.6265,0.4141255025003627,40433.17176761304,2.2665902047109048e-24,-2.837852816622552,1,0,GSE145653-2,379131.0,6747.0,0.04,0.9734
123,Msi2,Rbm39,10.3774,0.139718982323899,12743.17075210639,0.006650222374357,-2.837852816622552,1,0,GSE145653-2,379131.0,32999.0,0.04,0.9734
297,Mthfd1l,Mthfd2l,18.6391,0.0168705496933199,134.3324343185652,0.9835881946912812,-2.548863311934078,0,0,GSE145653-2,193963.0,90251.0,0.0,1.0
296,Mthfd1l,Mthfd2,22.8571,-0.7330081173806348,5263.420388960528,0.0105856216635521,-2.548863311934078,1,0,GSE145653-2,193963.0,20217.0,0.0,1.0
295,Mthfd1l,Mthfd1,60.5348,-0.1416940380657192,9553.001169442314,0.7460310308234237,-2.548863311934078,0,0,GSE145653-2,193963.0,64505.0,0.0,1.0
145,Myc,Mycn,37.013,1.0207661623305624,6830.07559789898,2.2594907449088717e-41,-0.0273902772223734,1,1,GSE145653-2,4983.0,5821.0,0.3333333333333333,0.416
144,Myc,Mycl,33.9674,0.3957947923007875,351.8096617051625,0.0414845861920172,-0.0273902772223734,1,0,GSE145653-2,4983.0,6833.0,0.3333333333333333,0.416
143,Myc,Bmyc,57.6471,-0.0633231106267697,239.9229336533554,0.8063927959453917,-0.0273902772223734,0,0,GSE145653-2,4983.0,982.0,0.3333333333333333,0.416
480,Myo10,Myo1h,31.0212,-0.3890727396817599,15.154706785138304,0.6843978522255302,0.285301429089102,0,0,GSE145653-2,191148.0,76191.0,0.1515151515151515,0.1966
498,Myo10,Myo5b,21.3666,1.567720962312567,133.1511430940752,2.9159186690141956e-09,0.285301429089102,1,1,GSE145653-2,191148.0,330557.0,0.1515151515151515,0.1966
479,Myo10,Myh3,25.2577,0.1822600964105777,73.28059124645918,0.6747725730227178,0.285301429089102,0,0,GSE145653-2,191148.0,23991.0,0.1515151515151515,0.1966
478,Myo10,Myh11,22.2335,-0.3065901314161989,6.0307906251734025,0.8521276829231149,0.285301429089102,0,0,GSE145653-2,191148.0,96837.0,0.1515151515151515,0.1966
477,Myo10,Myo1g,29.8828,0.8571896807068898,67.28324064215062,0.019872450734789,0.285301429089102,1,1,GSE145653-2,191148.0,14417.0,0.1515151515151515,0.1966
471,Myo10,Myo7a,21.7156,-0.4652307238284605,80.60091410809093,0.1930967835570475,0.285301429089102,0,0,GSE145653-2,191148.0,68464.0,0.1515151515151515,0.1966
502,Myo10,Myo6,24.1886,-0.9287780850552472,417.9260277503149,7.489900954885315e-11,0.285301429089102,1,0,GSE145653-2,191148.0,146698.0,0.1515151515151515,0.1966
476,Myo10,Myh7b,24.678,-0.2091777003656758,240.9189410520596,0.3436373576663286,0.285301429089102,0,0,GSE145653-2,191148.0,23095.0,0.1515151515151515,0.1966
475,Myo10,Myo1d,29.7217,0.1874041740248378,198.5946487747964,0.4526427923501404,0.285301429089102,0,0,GSE145653-2,191148.0,297899.0,0.1515151515151515,0.1966
470,Myo10,Myo19,27.9335,0.3683687432046202,772.2158477126561,0.0010640845060467,0.285301429089102,1,0,GSE145653-2,191148.0,31078.0,0.1515151515151515,0.1966
499,Myo10,Myo9b,17.8571,-0.0367737090432278,2161.439143102607,0.7223899233486086,0.285301429089102,0,0,GSE145653-2,191148.0,87999.0,0.1515151515151515,0.1966
500,Myo10,Myo5c,21.6992,-0.7008033993709994,306.5967278660229,3.0164587800535064e-05,0.285301429089102,1,0,GSE145653-2,191148.0,73431.0,0.1515151515151515,0.1966
501,Myo10,Myo18b,12.6296,1.4474035778577443,20.59507508777249,0.0394449761612359,0.285301429089102,1,1,GSE145653-2,191148.0,207486.0,0.1515151515151515,0.1966
472,Myo10,Myo1b,28.4331,-0.1972227979086421,1675.634592086165,0.0223171635258781,0.285301429089102,1,0,GSE145653-2,191148.0,166306.0,0.1515151515151515,0.1966
496,Myo10,Myh7,25.7364,0.1778745260312511,31.84621498222636,0.8050924216554697,0.285301429089102,0,0,GSE145653-2,191148.0,23942.0,0.1515151515151515,0.1966
490,Myo10,Myo18a,14.8344,0.0340973803898171,1000.4677253830552,0.8191833584866306,0.285301429089102,0,0,GSE145653-2,191148.0,102734.0,0.1515151515151515,0.1966
482,Myo10,Myh6,25.6966,0.3457626763203252,147.84779110475276,0.1970136485636969,0.285301429089102,0,0,GSE145653-2,191148.0,25006.0,0.1515151515151515,0.1966
483,Myo10,Myh9,22.398,0.4241749512526599,8258.153298340188,3.735384102046071e-20,0.285301429089102,1,0,GSE145653-2,191148.0,81588.0,0.1515151515151515,0.1966
484,Myo10,Myh13,25.5418,1.2968274638709227,33.20102444406128,0.0150922750580846,0.285301429089102,1,1,GSE145653-2,191148.0,49928.0,0.1515151515151515,0.1966
485,Myo10,Myo1a,30.1055,0.5995158459705024,28.874783594266955,0.3415350413973915,0.285301429089102,0,0,GSE145653-2,191148.0,15770.0,0.1515151515151515,0.1966
486,Myo10,Myo1e,29.9006,-0.031758355743105,898.1704366767467,0.8309846305581186,0.285301429089102,0,0,GSE145653-2,191148.0,192416.0,0.1515151515151515,0.1966
487,Myo10,Myh4,25.3739,-0.293495287547298,5.949704326752418,0.8597155788355509,0.285301429089102,0,0,GSE145653-2,191148.0,22417.0,0.1515151515151515,0.1966
488,Myo10,Cgnl1,14.0324,0.4814986678010053,3480.932772207374,7.301871531368567e-17,0.285301429089102,1,0,GSE145653-2,191148.0,145093.0,0.1515151515151515,0.1966
489,Myo10,Cgn,17.5336,-0.0066791477219858,671.601024011175,0.969209703777716,0.285301429089102,0,0,GSE145653-2,191148.0,26450.0,0.1515151515151515,0.1966
497,Myo10,Myo5a,21.4016,-0.2297044623166736,1972.5421836401767,0.0021883987877673,0.285301429089102,1,0,GSE145653-2,191148.0,152673.0,0.1515151515151515,0.1966
491,Myo10,Myo1f,29.6903,0.5295064161243226,800.1730505177136,6.941916474999492e-07,0.285301429089102,1,1,GSE145653-2,191148.0,52057.0,0.1515151515151515,0.1966
492,Myo10,Myh10,22.156,0.0014505520635369,5334.874014400913,0.9870091639763696,0.285301429089102,0,0,GSE145653-2,191148.0,125073.0,0.1515151515151515,0.1966
493,Myo10,Myh14,20.6099,0.2363524035092889,528.0652789062659,0.0990057835859841,0.285301429089102,0,0,GSE145653-2,191148.0,65040.0,0.1515151515151515,0.1966
494,Myo10,Ccdc102a,25.6831,0.1768537433198161,296.90116254452903,0.3812152895609389,0.285301429089102,0,0,GSE145653-2,191148.0,15229.0,0.1515151515151515,0.1966
481,Myo10,Myo1c,30.5738,0.1789238014244293,1542.513258815856,0.0365191098141574,0.285301429089102,1,0,GSE145653-2,191148.0,23406.0,0.1515151515151515,0.1966
495,Myo10,Myo9a,15.7355,0.1328423164130379,1806.0546774600352,0.1134827823625237,0.285301429089102,0,0,GSE145653-2,191148.0,177970.0,0.1515151515151515,0.1966
474,Myo10,Ccdc158,17.5834,-0.7507610054414745,60.629569501296615,0.0637612153916356,0.285301429089102,0,0,GSE145653-2,191148.0,67317.0,0.1515151515151515,0.1966
473,Myo10,Tmf1,17.5069,-0.4035719621164682,1136.3203101924205,4.707923215726133e-05,0.285301429089102,1,0,GSE145653-2,191148.0,26125.0,0.1515151515151515,0.1966
189,Ncor1,Ncor2,42.3614,0.3267052043137362,1845.704378627183,0.0005354777590939,-0.7129335992947685,1,0,GSE145653-2,142115.0,162066.0,0.0,1.0
147,Nes,Krt42,24.5575,-1.3128614969960215,93.42858119247556,2.904956423489326e-05,-4.320071932586554,1,0,GSE145653-2,9373.0,6989.0,0.1304347826086956,0.2931
158,Nes,Krt222,14.6259,-1.7913624497802998,5.027205623744549,0.2351229416463025,-4.320071932586554,0,0,GSE145653-2,9373.0,11324.0,0.1304347826086956,0.2931
157,Nes,Krt20,25.7541,-2.811476162623856,5.43112354282452,0.0671495288172256,-4.320071932586554,0,0,GSE145653-2,9373.0,9747.0,0.1304347826086956,0.2931
156,Nes,Ina,16.5669,0.2784082246968307,2501.485619156117,0.0078366734621463,-4.320071932586554,1,0,GSE145653-2,9373.0,10629.0,0.1304347826086956,0.2931
146,Nes,Krt7,18.3807,0.0887788026045592,14.320127063407412,0.9401788861002112,-4.320071932586554,0,0,GSE145653-2,9373.0,19270.0,0.1304347826086956,0.2931
150,Nes,Des,17.2708,-0.8885114027936591,206.34467355904025,4.270549428653557e-05,-4.320071932586554,1,0,GSE145653-2,9373.0,8250.0,0.1304347826086956,0.2931
151,Nes,Krt12,21.9713,-0.4933602335826573,8.120472441209696,0.6983385098801514,-4.320071932586554,0,0,GSE145653-2,9373.0,6593.0,0.1304347826086956,0.2931
152,Nes,Krt79,16.3842,-0.1661116368650102,5.2047675870347865,0.9214817452452144,-4.320071932586554,0,0,GSE145653-2,9373.0,10992.0,0.1304347826086956,0.2931
159,Nes,Lmna,10.8271,0.6027637792112709,252.9924415415963,0.0037416886918536,-4.320071932586554,1,1,GSE145653-2,9373.0,29809.0,0.1304347826086956,0.2931
161,Nes,Lmnb2,12.3577,0.6282823902693178,3208.819580502559,4.306797936584946e-11,-4.320071932586554,1,1,GSE145653-2,9373.0,17042.0,0.1304347826086956,0.2931
162,Nes,Krt17,25.4042,-0.9956873503755064,26.058999773796003,0.1126149216553163,-4.320071932586554,0,0,GSE145653-2,9373.0,4812.0,0.1304347826086956,0.2931
160,Nes,Gfap,17.907,-0.3458380725779072,11.078626646707882,0.7642014791256595,-4.320071932586554,0,0,GSE145653-2,9373.0,13576.0,0.1304347826086956,0.2931
164,Nes,Krt10,21.5686,-0.1218305878417357,53.790897001787485,0.8125631068542916,-4.320071932586554,0,0,GSE145653-2,9373.0,4110.0,0.1304347826086956,0.2931
148,Nes,Krt18,22.9314,1.818108596343186,512.6744378761459,5.734417952408952e-34,-4.320071932586554,1,1,GSE145653-2,9373.0,3847.0,0.1304347826086956,0.2931
149,Nes,Synm,6.40615,-0.5575057993337037,208.7167815374248,0.0124659376846414,-4.320071932586554,1,0,GSE145653-2,9373.0,29582.0,0.1304347826086956,0.2931
168,Nes,Prph,17.357,-1.244558568234313,459.0395350527383,3.881678352051148e-15,-4.320071932586554,1,0,GSE145653-2,9373.0,3804.0,0.1304347826086956,0.2931
163,Nes,Krt14,24.5868,0.0193590217724674,8.974875627572729,0.9883208680915868,-4.320071932586554,0,0,GSE145653-2,9373.0,4386.0,0.1304347826086956,0.2931
155,Nes,Vim,16.9528,0.1838002062720292,2334.509278452952,0.0859828261230957,-4.320071932586554,0,0,GSE145653-2,9373.0,8899.0,0.1304347826086956,0.2931
167,Nes,Krt19,24.8139,-0.2317874847868495,19.895243351438616,0.7809746239460076,-4.320071932586554,0,0,GSE145653-2,9373.0,7855.0,0.1304347826086956,0.2931
153,Nes,Krt8,17.9592,0.2991536988253949,104.45650994002428,0.3890813387990359,-4.320071932586554,0,0,GSE145653-2,9373.0,7784.0,0.1304347826086956,0.2931
166,Nes,Nefl,14.5488,0.5482350060427833,133.2256206973541,0.050251703227479,-4.320071932586554,0,0,GSE145653-2,9373.0,5232.0,0.1304347826086956,0.2931
165,Nes,Nefm,9.19811,0.1629269841217101,15.790424890854217,0.8670886068311601,-4.320071932586554,0,0,GSE145653-2,9373.0,42256.0,0.1304347826086956,0.2931
154,Nes,Lmnb1,12.585,0.4071965545250869,18069.275207974984,9.695049677472303e-07,-4.320071932586554,1,0,GSE145653-2,9373.0,45611.0,0.1304347826086956,0.2931
522,Nmt1,Nmt2,69.1871,-0.7872018600975833,2593.9121279111305,3.7406638483548846e-31,-1.5881304890483137,1,0,GSE145653-2,40722.0,44665.0,0.0,1.0
105,Nsd1,Kmt2c,4.0783,0.2382434055732356,2286.6052335875142,0.0005337480731115,0.3826291026219157,1,0,GSE145653-2,108543.0,226985.0,0.1666666666666666,0.1279
108,Nsd1,Suv39h1,21.0654,0.0097966218006724,1161.3136331993355,0.93866482348713,0.3826291026219157,0,0,GSE145653-2,108543.0,13589.0,0.1666666666666666,0.1279
107,Nsd1,Setdb1,10.3976,0.1292714290517821,4083.431833716224,0.027807412031849,0.3826291026219157,1,0,GSE145653-2,108543.0,33677.0,0.1666666666666666,0.1279
106,Nsd1,Suv39h2,19.4969,0.0985051762813712,1883.9174547636767,0.2386012905402425,0.3826291026219157,0,0,GSE145653-2,108543.0,19216.0,0.1666666666666666,0.1279
104,Nsd1,Ash1l,8.92495,0.1433672449520245,1338.6206478226704,0.1253095501250001,0.3826291026219157,0,0,GSE145653-2,108543.0,128753.0,0.1666666666666666,0.1279
101,Nsd1,Setmar,26.8608,-0.2165176717050134,209.86159446927044,0.3570660672116265,0.3826291026219157,0,0,GSE145653-2,108543.0,12077.0,0.1666666666666666,0.1279
102,Nsd1,Setbp1,6.32111,0.1641065451541708,231.970303868126,0.4701462269146437,0.3826291026219157,0,0,GSE145653-2,108543.0,359011.0,0.1666666666666666,0.1279
100,Nsd1,Ezh1,17.2,-0.09930362039556,795.8315656992465,0.4360054873199561,0.3826291026219157,0,0,GSE145653-2,108543.0,35348.0,0.1666666666666666,0.1279
99,Nsd1,Setd1a,7.92541,0.2532459114565697,1497.8761695902876,0.002161379410625,0.3826291026219157,1,0,GSE145653-2,108543.0,23452.0,0.1666666666666666,0.1279
98,Nsd1,Kmt2d,3.59699,1.0001974824574578,3358.990675281997,3.268783212264008e-71,0.3826291026219157,1,1,GSE145653-2,108543.0,39535.0,0.1666666666666666,0.1279
97,Nsd1,Ehmt1,13.7346,0.4180675919985706,3966.429945335287,4.6340459035303935e-15,0.3826291026219157,1,0,GSE145653-2,108543.0,129686.0,0.1666666666666666,0.1279
96,Nsd1,Setd1b,7.75819,0.3455538248065584,1607.424778851155,2.200613390091101e-05,0.3826291026219157,1,0,GSE145653-2,108543.0,26436.0,0.1666666666666666,0.1279
95,Nsd1,Kmt2a,4.91679,0.6336647754995909,2775.7415122104835,8.245674717426728e-27,0.3826291026219157,1,1,GSE145653-2,108543.0,77942.0,0.1666666666666666,0.1279
94,Nsd1,Kmt2b,6.28445,0.4806820510198349,4283.741081309328,2.680543525397656e-18,0.3826291026219157,1,0,GSE145653-2,108543.0,19868.0,0.1666666666666666,0.1279
93,Nsd1,Setd2,11.1155,0.283172747435597,5331.586949220312,2.4588683699983863e-08,0.3826291026219157,1,0,GSE145653-2,108543.0,86036.0,0.1666666666666666,0.1279
